,value,area,price_sqm,nr_rooms,commune_code,Year,code,nom,geometry
0,496089.4435213711,49.92413963129012,9700.068542534738,2.304327182081321,50206.259507656345,2020.8650123728348,75,Paris,"POLYGON ((2.3319 48.817, 2.3325 48.8182, 2.3304 48.8187, 2.3256 48.8198, 2.3217 48.8206, 2.3206 48.8209, 2.3141 48.8223, 2.3122 48.8227, 2.3116 48.8228, 2.3091 48.8234, 2.3083 48.8236, 2.307 48.8239, 2.3069 48.8239, 2.306 48.8241, 2.305 48.8243, 2.3041 48.8245, 2.3039 48.8246, 2.3032 48.8247, 2.3026 48.8249, 2.3023 48.8249, 2.3021 48.8249, 2.3019 48.825, 2.3013 48.8251, 2.3002 48.8254, 2.2922 48.8271, 2.2902 48.828, 2.2894 48.8284, 2.2836 48.8308, 2.2791 48.8325, 2.2754 48.8295, 2.2731 48.8281, 2.2728 48.8279, 2.2675 48.8278, 2.2675 48.828, 2.2673 48.8311, 2.2672 48.8315, 2.2694 48.8328, 2.27 48.833, 2.2678 48.8346, 2.2673 48.8347, 2.2632 48.834, 2.2628 48.8339, 2.2614 48.8341, 2.2585 48.8344, 2.2553 48.8348, 2.2551 48.8348, 2.2519 48.8386, 2.2517 48.8388, 2.2513 48.8421, 2.2512 48.8429, 2.2525 48.8455, 2.2506 48.8456, 2.2424 48.8477, 2.2415 48.8484, 2.2402 48.8496, 2.2398 48.8498, 2.2392 48.85, 2.2257 48.853, 2.2242 48.8535, 2.2243 48.8557, 2.2245 48.8565, 2.2257 48.8594, 2.2263 48.8607, 2.227 48.8621, 2.2272 48.8625, 2.2282 48.8652, 2.2293 48.8666, 2.23 48.8673, 2.2307 48.8681, 2.2317 48.8691, 2.2336 48.8699, 2.2354 48.8706, 2.2385 48.8714, 2.2399 48.8718, 2.2411 48.8724, 2.2427 48.8736, 2.244 48.8747, 2.2448 48.8755, 2.2457 48.8764, 2.2457 48.8765, 2.2462 48.8762, 2.2548 48.8741, 2.2554 48.8743, 2.2585 48.8804, 2.2775 48.878, 2.2795 48.8785, 2.2799 48.8786, 2.28 48.8788, 2.2809 48.8828, 2.2811 48.883, 2.2823 48.8839, 2.2828 48.8843, 2.2845 48.8856, 2.2857 48.8866, 2.2915 48.8895, 2.2924 48.8896, 2.293 48.8896, 2.2951 48.8899, 2.2986 48.8917, 2.3003 48.8925, 2.3033 48.8939, 2.3034 48.894, 2.3037 48.8941, 2.3038 48.8942, 2.3078 48.8961, 2.3098 48.8968, 2.3107 48.8971, 2.3125 48.8978, 2.3185 48.8996, 2.3199 48.9005, 2.3206 48.9008, 2.3233 48.9008, 2.3268 48.901, 2.3273 48.9011, 2.33 48.9012, 2.3313 48.9012, 2.3484 48.9015, 2.3519 48.9015, 2.3601 48.9016, 2.3659 48.9016, 2.3703 48.9017, 2.3721 48.9017, 2.3852 48.902, 2.389 48.9013, 2.3894 48.9011, 2.3903 48.901, 2.3927 48.8998, 2.3949 48.8984, 2.3955 48.8976, 2.3968 48.8957, 2.3976 48.8946, 2.3978 48.8932, 2.398 48.8927, 2.3982 48.892, 2.3984 48.8909, 2.3986 48.89, 2.3987 48.8894, 2.3988 48.8871, 2.3989 48.8856, 2.4002 48.8838, 2.4008 48.8833, 2.4019 48.8824, 2.4041 48.8814, 2.4073 48.8805, 2.4083 48.8804, 2.4095 48.8801, 2.4107 48.8785, 2.4116 48.8771, 2.4124 48.876, 2.4131 48.8738, 2.4133 48.8731, 2.4133 48.8729, 2.4137 48.8718, 2.4137 48.8715, 2.4139 48.8708, 2.414 48.87, 2.414 48.868, 2.4139 48.8677, 2.4139 48.865, 2.4138 48.8637, 2.4137 48.863, 2.4137 48.862, 2.4139 48.8615, 2.4139 48.8608, 2.4147 48.8586, 2.4147 48.8585, 2.4148 48.8584, 2.4148 48.8583, 2.4149 48.8577, 2.4149 48.8573, 2.4151 48.8562, 2.4153 48.8552, 2.4153 48.855, 2.4154 48.8547, 2.4155 48.8543, 2.4156 48.8533, 2.4158 48.8522, 2.4159 48.8515, 2.4161 48.8508, 2.4162 48.8503, 2.4162 48.8501, 2.4163 48.8496, 2.4163 48.8492, 2.4163 48.8487, 2.4161 48.8473, 2.416 48.8469, 2.416 48.8466, 2.4159 48.846, 2.4158 48.8456, 2.4158 48.8454, 2.4157 48.8453, 2.4157 48.845, 2.4156 48.8448, 2.4153 48.8438, 2.4152 48.8435, 2.4152 48.8434, 2.4151 48.8433, 2.4151 48.8432, 2.4151 48.8431, 2.415 48.8427, 2.4149 48.8426, 2.4149 48.8425, 2.4148 48.8424, 2.4148 48.8422, 2.4147 48.842, 2.4147 48.8419, 2.4147 48.8417, 2.4146 48.8417, 2.4145 48.8411, 2.4143 48.8406, 2.4143 48.8405, 2.4142 48.8405, 2.4143 48.8404, 2.4142 48.8403, 2.414 48.8398, 2.414 48.8397, 2.414 48.8395, 2.4139 48.8394, 2.4136 48.8383, 2.4132 48.8372, 2.413 48.8367, 2.4128 48.8362, 2.4125 48.835, 2.4122 48.8345, 2.4121 48.8344, 2.412 48.8344, 2.412 48.8343, 2.4119 48.8343, 2.4118 48.8342, 2.4117 48.8342, 2.4116 48.8341, 2.4115 48.8339, 2.4116 48.8339, 2.4118 48.8339, 2.412 48.8338, 2.4123 48.8338, 2.4126 48.8338, 2.413 48.8338, 2.4132 48.8337, 2.4135 48.8337, 2.4139 48.8337, 2.4144 48.8337, 2.4149 48.8337, 2.4155 48.8338, 2.4157 48.8338, 2.4162 48.8339, 2.4165 48.834, 2.417 48.8341, 2.4173 48.8342, 2.418 48.8344, 2.4182 48.8345, 2.4193 48.8348, 2.4198 48.835, 2.4202 48.8351, 2.4204 48.8352, 2.4206 48.8353, 2.4208 48.8353, 2.421 48.8354, 2.4217 48.8356, 2.422 48.8358, 2.4221 48.8358, 2.422 48.836, 2.4218 48.8364, 2.4217 48.8365, 2.4216 48.8368, 2.4215 48.837, 2.4215 48.8371, 2.4214 48.8372, 2.4214 48.8375, 2.4213 48.8382, 2.4211 48.8388, 2.4211 48.8389, 2.4209 48.8393, 2.4208 48.8397, 2.4207 48.8398, 2.4206 48.8401, 2.4205 48.8403, 2.4204 48.8404, 2.4202 48.8407, 2.42 48.8408, 2.4197 48.8412, 2.4196 48.8413, 2.4195 48.8414, 2.4195 48.8417, 2.4194 48.8418, 2.4194 48.8421, 2.4194 48.8425, 2.4194 48.8426, 2.4194 48.8427, 2.4195 48.8427, 2.4196 48.8428, 2.4197 48.8429, 2.4198 48.843, 2.4198 48.8431, 2.4199 48.8431, 2.4199 48.8433, 2.4199 48.8435, 2.4201 48.8436, 2.4203 48.8437, 2.421 48.844, 2.4215 48.8442, 2.4217 48.8444, 2.4218 48.8444, 2.4219 48.8444, 2.422 48.8444, 2.4221 48.8443, 2.4222 48.8442, 2.4224 48.8441, 2.4226 48.8439, 2.4227 48.8438, 2.4228 48.8436, 2.4229 48.8435, 2.4229 48.8434, 2.423 48.8434, 2.423 48.8433, 2.4231 48.8432, 2.4232 48.8431, 2.4233 48.8429, 2.4234 48.8428, 2.4235 48.8427, 2.4238 48.8423, 2.424 48.8422, 2.424 48.8421, 2.4243 48.842, 2.4244 48.8419, 2.4245 48.8419, 2.4247 48.8419, 2.425 48.8418, 2.4252 48.8418, 2.4253 48.8418, 2.4258 48.8417, 2.4273 48.8416, 2.4276 48.8416, 2.4281 48.8415, 2.4283 48.8415, 2.4306 48.8413, 2.4307 48.8413, 2.4315 48.8412, 2.4322 48.8412, 2.4323 48.8412, 2.4325 48.8411, 2.4329 48.8411, 2.4334 48.8411, 2.4335 48.841, 2.4336 48.8411, 2.4336 48.8412, 2.4337 48.8412, 2.4342 48.8412, 2.4355 48.841, 2.4358 48.841, 2.4372 48.8409, 2.4373 48.8413, 2.4375 48.8426, 2.4379 48.8444, 2.4379 48.8446, 2.438 48.8447, 2.4382 48.8446, 2.4384 48.8446, 2.4386 48.8446, 2.4388 48.8446, 2.4395 48.8445, 2.44 48.8445, 2.4402 48.8445, 2.4403 48.8445, 2.4405 48.8444, 2.4407 48.8444, 2.4408 48.8446, 2.4408 48.8449, 2.4408 48.845, 2.4408 48.8451, 2.4409 48.8452, 2.4407 48.8452, 2.4407 48.8453, 2.4407 48.8454, 2.4407 48.8455, 2.4407 48.8456, 2.4407 48.8457, 2.4407 48.8458, 2.4408 48.846, 2.4412 48.8459, 2.4413 48.8459, 2.4415 48.8459, 2.4421 48.8459, 2.4422 48.8459, 2.4425 48.8459, 2.4428 48.8459, 2.4432 48.8459, 2.4437 48.8459, 2.4441 48.8458, 2.4442 48.8458, 2.4443 48.8459, 2.4445 48.8458, 2.4446 48.8458, 2.4447 48.8458, 2.4449 48.8458, 2.445 48.8458, 2.4453 48.8458, 2.4455 48.8458, 2.4456 48.8458, 2.4458 48.8458, 2.446 48.8458, 2.4462 48.8458, 2.4464 48.8458, 2.4465 48.8457, 2.4465 48.8456, 2.4465 48.8455, 2.4465 48.8454, 2.4465 48.8453, 2.4464 48.8451, 2.4464 48.845, 2.4464 48.8449, 2.4466 48.8449, 2.4467 48.8449, 2.4469 48.8449, 2.4471 48.8449, 2.4473 48.8449, 2.4477 48.8448, 2.4479 48.8448, 2.448 48.8448, 2.4483 48.8448, 2.4485 48.8447, 2.4487 48.8447, 2.4489 48.8447, 2.4492 48.8447, 2.4495 48.8446, 2.4498 48.8446, 2.4501 48.8446, 2.4503 48.8445, 2.4505 48.8445, 2.4507 48.8445, 2.4508 48.8444, 2.4509 48.8444, 2.4512 48.8444, 2.4513 48.8444, 2.4516 48.8443, 2.4518 48.8443, 2.452 48.8442, 2.4522 48.8442, 2.4523 48.8442, 2.4524 48.8442, 2.4526 48.8442, 2.453 48.8441, 2.4532 48.8441, 2.4537 48.844, 2.4541 48.844, 2.4549 48.8439, 2.4551 48.8439, 2.4555 48.8438, 2.4559 48.8438, 2.4561 48.8437, 2.4564 48.8437, 2.4567 48.8437, 2.4568 48.8436, 2.4569 48.8436, 2.4571 48.8436, 2.4574 48.8436, 2.4576 48.8435, 2.4579 48.8435, 2.4582 48.8434, 2.4584 48.8434, 2.4587 48.8433, 2.459 48.8433, 2.4593 48.8432, 2.4597 48.8432, 2.4599 48.8431, 2.4601 48.8431, 2.4602 48.8431, 2.4604 48.843, 2.4605 48.843, 2.4606 48.843, 2.4608 48.8429, 2.4609 48.8429, 2.4611 48.8429, 2.4612 48.8428, 2.4615 48.8427, 2.4617 48.8427, 2.4619 48.8426, 2.462 48.8426, 2.4621 48.8426, 2.4623 48.8425, 2.4624 48.8425, 2.4625 48.8424, 2.4626 48.8424, 2.4628 48.8424, 2.4629 48.8423, 2.4632 48.8422, 2.4633 48.8421, 2.4634 48.8421, 2.4636 48.842, 2.4637 48.842, 2.4638 48.8419, 2.4639 48.8419, 2.4642 48.8418, 2.4641 48.8418, 2.4642 48.8417, 2.4643 48.8417, 2.4645 48.8416, 2.4646 48.8415, 2.4647 48.8414, 2.4649 48.8414, 2.465 48.8413, 2.4651 48.8412, 2.4652 48.8411, 2.4654 48.841, 2.4655 48.8409, 2.4656 48.8408, 2.4657 48.8407, 2.4658 48.8407, 2.4659 48.8407, 2.4659 48.8406, 2.466 48.8404, 2.4661 48.8404, 2.4662 48.8403, 2.4663 48.8402, 2.4664 48.8401, 2.4665 48.84, 2.4666 48.8399, 2.4667 48.8397, 2.4668 48.8397, 2.4669 48.8395, 2.467 48.8394, 2.467 48.8393, 2.4671 48.8392, 2.4672 48.8391, 2.4674 48.8389, 2.4675 48.8388, 2.4676 48.8387, 2.4677 48.8386, 2.4679 48.8384, 2.468 48.8383, 2.4682 48.8381, 2.4683 48.838, 2.4685 48.8379, 2.4687 48.8377, 2.4688 48.8376, 2.4689 48.8375, 2.469 48.8374, 2.4691 48.8373, 2.4692 48.8372, 2.4693 48.8372, 2.4693 48.8371, 2.4694 48.837, 2.4695 48.8369, 2.4696 48.8368, 2.4696 48.8367, 2.4697 48.8367, 2.4697 48.8366, 2.4698 48.8363, 2.4698 48.8362, 2.4698 48.836, 2.4697 48.8358, 2.4697 48.8357, 2.4697 48.8356, 2.4697 48.8355, 2.4697 48.8354, 2.4696 48.8352, 2.4696 48.8351, 2.4696 48.835, 2.4695 48.8349, 2.4695 48.8348, 2.4695 48.8347, 2.4694 48.8347, 2.4694 48.8346, 2.4694 48.8345, 2.4693 48.8345, 2.4693 48.8344, 2.4692 48.8342, 2.4691 48.8342, 2.4691 48.8341, 2.4691 48.834, 2.469 48.834, 2.469 48.8339, 2.4689 48.8339, 2.4689 48.8338, 2.4688 48.8338, 2.4687 48.8337, 2.4686 48.8337, 2.4686 48.8336, 2.4685 48.8336, 2.4684 48.8335, 2.4683 48.8335, 2.4682 48.8334, 2.4681 48.8334, 2.468 48.8333, 2.4679 48.8333, 2.4677 48.8332, 2.4675 48.8331, 2.4674 48.8331, 2.4673 48.833, 2.4672 48.8329, 2.4671 48.8329, 2.467 48.8329, 2.4669 48.8328, 2.4668 48.8328, 2.4668 48.8327, 2.4667 48.8327, 2.4667 48.8326, 2.4666 48.8326, 2.4665 48.8326, 2.4665 48.8325, 2.4664 48.8325, 2.4663 48.8324, 2.4662 48.8323, 2.4661 48.8322, 2.466 48.8321, 2.4659 48.832, 2.4658 48.832, 2.4658 48.8319, 2.4657 48.8319, 2.4657 48.8318, 2.4656 48.8317, 2.4655 48.8316, 2.4655 48.8315, 2.4654 48.8315, 2.4654 48.8314, 2.4654 48.8313, 2.4653 48.8312, 2.4652 48.8311, 2.4652 48.831, 2.4652 48.8309, 2.4651 48.8308, 2.4651 48.8307, 2.465 48.8306, 2.465 48.8305, 2.465 48.8304, 2.4649 48.8303, 2.4649 48.8301, 2.4648 48.8301, 2.4648 48.8299, 2.4648 48.8298, 2.4647 48.8297, 2.4647 48.8296, 2.4647 48.8295, 2.4647 48.8294, 2.4646 48.8293, 2.4646 48.8291, 2.4646 48.829, 2.4646 48.8289, 2.4645 48.8288, 2.4645 48.8287, 2.4645 48.8286, 2.4645 48.8285, 2.4645 48.8284, 2.4645 48.8283, 2.4645 48.8282, 2.4645 48.8281, 2.4645 48.828, 2.4646 48.8279, 2.4647 48.8278, 2.4647 48.8277, 2.4646 48.8277, 2.4646 48.8276, 2.4647 48.8276, 2.4651 48.8275, 2.4652 48.8277, 2.4654 48.8276, 2.4662 48.8273, 2.4661 48.8272, 2.4661 48.8271, 2.4661 48.827, 2.466 48.8269, 2.466 48.8268, 2.4659 48.8267, 2.4659 48.8266, 2.4658 48.8265, 2.4658 48.8264, 2.4658 48.8263, 2.4657 48.8262, 2.4655 48.8257, 2.4655 48.8256, 2.4653 48.825, 2.4652 48.825, 2.4651 48.8249, 2.4653 48.8247, 2.4652 48.8246, 2.4652 48.8244, 2.4651 48.8241, 2.465 48.8241, 2.4644 48.823, 2.4643 48.8228, 2.4641 48.8224, 2.4641 48.8223, 2.464 48.8223, 2.464 48.8222, 2.4639 48.8221, 2.4639 48.822, 2.4638 48.8218, 2.4637 48.8217, 2.4634 48.8211, 2.4629 48.8202, 2.4628 48.8197, 2.4628 48.8196, 2.4627 48.8196, 2.4627 48.8195, 2.4627 48.8194, 2.4626 48.8193, 2.4625 48.8192, 2.4627 48.8191, 2.4612 48.8184, 2.46 48.8178, 2.4595 48.8175, 2.4593 48.8174, 2.4593 48.817, 2.459 48.8172, 2.4589 48.8172, 2.4587 48.8172, 2.4587 48.8171, 2.4584 48.8171, 2.4583 48.8171, 2.4581 48.8171, 2.458 48.817, 2.4579 48.817, 2.4578 48.817, 2.4572 48.817, 2.4567 48.817, 2.4555 48.8171, 2.4551 48.8171, 2.4548 48.8171, 2.4547 48.8171, 2.4544 48.8171, 2.4542 48.8171, 2.454 48.8171, 2.4535 48.8172, 2.4533 48.8172, 2.4532 48.8172, 2.453 48.8172, 2.4522 48.8174, 2.4512 48.8176, 2.4508 48.8177, 2.4506 48.8178, 2.4498 48.8179, 2.4494 48.8179, 2.4489 48.8179, 2.4484 48.818, 2.4478 48.818, 2.4476 48.818, 2.4474 48.818, 2.4467 48.8179, 2.4466 48.8179, 2.4447 48.8179, 2.4442 48.8179, 2.4427 48.8179, 2.4421 48.8179, 2.4419 48.8179, 2.441 48.8181, 2.4401 48.8183, 2.4399 48.8183, 2.4397 48.8183, 2.4394 48.8183, 2.4385 48.8182, 2.4375 48.8182, 2.4373 48.8182, 2.4374 48.8188, 2.4374 48.8191, 2.4374 48.8192, 2.4372 48.8192, 2.4369 48.8194, 2.4365 48.8195, 2.4364 48.8195, 2.4363 48.8195, 2.436 48.8196, 2.4352 48.8196, 2.4349 48.8197, 2.4346 48.8196, 2.4345 48.8194, 2.4344 48.8194, 2.4341 48.8192, 2.4341 48.8195, 2.4341 48.8196, 2.4342 48.8199, 2.4342 48.82, 2.4342 48.8201, 2.4341 48.8202, 2.4341 48.8203, 2.4332 48.8208, 2.4333 48.8209, 2.4331 48.821, 2.4325 48.8214, 2.4329 48.8217, 2.4326 48.8219, 2.4325 48.8218, 2.4322 48.8216, 2.4321 48.8216, 2.4311 48.8223, 2.4304 48.8228, 2.4303 48.8229, 2.4305 48.8229, 2.4306 48.8231, 2.4306 48.8232, 2.4303 48.8233, 2.43 48.8234, 2.4299 48.8234, 2.4297 48.8235, 2.4294 48.8236, 2.4292 48.8236, 2.4288 48.8237, 2.4283 48.8238, 2.428 48.8239, 2.4277 48.8239, 2.4274 48.824, 2.4266 48.8241, 2.4262 48.8241, 2.4257 48.8242, 2.4253 48.8242, 2.4251 48.8242, 2.4248 48.8242, 2.4247 48.8242, 2.4245 48.8242, 2.4243 48.8242, 2.4242 48.8242, 2.4239 48.8242, 2.4236 48.8242, 2.4234 48.8242, 2.4233 48.8242, 2.4231 48.8241, 2.423 48.8241, 2.4229 48.8241, 2.4218 48.8241, 2.4217 48.8241, 2.4215 48.8241, 2.4207 48.8241, 2.4203 48.8241, 2.42 48.8241, 2.4192 48.8242, 2.4179 48.8245, 2.4178 48.8245, 2.4175 48.8246, 2.4171 48.8247, 2.4169 48.8247, 2.4165 48.8247, 2.4162 48.8248, 2.416 48.8248, 2.4157 48.8248, 2.4153 48.8248, 2.4151 48.8248, 2.4149 48.8248, 2.4144 48.8247, 2.4138 48.8247, 2.4131 48.8247, 2.4126 48.8247, 2.4125 48.8247, 2.4124 48.8247, 2.4118 48.8248, 2.4116 48.8248, 2.4114 48.8249, 2.4111 48.8249, 2.4109 48.8249, 2.4108 48.825, 2.4106 48.825, 2.4104 48.8251, 2.4101 48.8251, 2.41 48.8252, 2.4098 48.8252, 2.4097 48.8253, 2.4096 48.8253, 2.4094 48.8254, 2.4092 48.8255, 2.4087 48.8258, 2.4083 48.826, 2.4081 48.8261, 2.4079 48.8262, 2.4077 48.8264, 2.4076 48.8264, 2.4075 48.8265, 2.4069 48.8269, 2.4065 48.8272, 2.4063 48.8274, 2.4062 48.8274, 2.4058 48.8278, 2.4054 48.8281, 2.4054 48.8282, 2.4053 48.8282, 2.4051 48.8283, 2.4049 48.8284, 2.4048 48.8285, 2.4045 48.8287, 2.404 48.8289, 2.404 48.829, 2.4038 48.8291, 2.4037 48.8291, 2.4036 48.8292, 2.4033 48.8293, 2.4032 48.8293, 2.4029 48.8294, 2.4027 48.8295, 2.4025 48.8295, 2.4016 48.8293, 2.4013 48.8293, 2.4011 48.8292, 2.401 48.8292, 2.4007 48.8291, 2.4003 48.829, 2.4001 48.8289, 2.3998 48.8288, 2.3995 48.8287, 2.3992 48.8286, 2.3991 48.8286, 2.399 48.8286, 2.3989 48.8286, 2.3988 48.8285, 2.3986 48.8285, 2.3984 48.8285, 2.3983 48.8284, 2.3982 48.8284, 2.3981 48.8284, 2.398 48.8284, 2.3979 48.8283, 2.3978 48.8283, 2.3968 48.8281, 2.3957 48.8277, 2.3952 48.8276, 2.3946 48.8276, 2.3942 48.8275, 2.394 48.8274, 2.3935 48.8272, 2.3927 48.8269, 2.3925 48.8268, 2.3922 48.8267, 2.3921 48.8266, 2.3919 48.8265, 2.3918 48.8265, 2.3917 48.8264, 2.3915 48.8263, 2.3913 48.8262, 2.3912 48.8262, 2.391 48.8261, 2.3909 48.8261, 2.3901 48.8257, 2.3894 48.8253, 2.389 48.8251, 2.3888 48.8251, 2.3887 48.8251, 2.3879 48.8248, 2.3872 48.8245, 2.3869 48.8245, 2.3845 48.8235, 2.384 48.8233, 2.3833 48.8231, 2.3831 48.823, 2.3815 48.8224, 2.3808 48.8217, 2.3793 48.8212, 2.3788 48.8212, 2.378 48.8209, 2.3779 48.8209, 2.3778 48.8209, 2.3778 48.8208, 2.3778 48.8207, 2.3765 48.8203, 2.3761 48.8202, 2.3758 48.8201, 2.3757 48.82, 2.3756 48.82, 2.3746 48.8197, 2.3745 48.8196, 2.3743 48.8196, 2.3742 48.8196, 2.3741 48.8196, 2.3741 48.8195, 2.3737 48.8194, 2.3736 48.8193, 2.3735 48.8194, 2.373 48.8192, 2.3729 48.8192, 2.3727 48.8191, 2.3726 48.8191, 2.372 48.8189, 2.3719 48.8188, 2.3715 48.8187, 2.371 48.8185, 2.3708 48.8185, 2.3706 48.8184, 2.3704 48.8184, 2.3695 48.8181, 2.3689 48.8179, 2.3684 48.8177, 2.3678 48.8175, 2.3675 48.8174, 2.3671 48.8173, 2.3669 48.8172, 2.3667 48.8172, 2.3656 48.8168, 2.365 48.8167, 2.3646 48.8165, 2.3644 48.8165, 2.3642 48.8164, 2.3639 48.8163, 2.3638 48.8163, 2.3635 48.8162, 2.3633 48.8161, 2.3631 48.8161, 2.3629 48.8161, 2.3628 48.8161, 2.3625 48.8161, 2.3623 48.816, 2.3621 48.816, 2.3617 48.8161, 2.3616 48.8161, 2.3614 48.8161, 2.3612 48.8161, 2.3611 48.8161, 2.361 48.8161, 2.3609 48.8161, 2.3607 48.8161, 2.3605 48.8161, 2.3602 48.8161, 2.3598 48.8161, 2.3593 48.816, 2.359 48.816, 2.3584 48.816, 2.3582 48.816, 2.3575 48.816, 2.3569 48.816, 2.3568 48.816, 2.3566 48.816, 2.3565 48.816, 2.3563 48.816, 2.3561 48.816, 2.3559 48.8159, 2.3557 48.8161, 2.3549 48.8167, 2.3545 48.817, 2.3539 48.8174, 2.3535 48.8177, 2.3534 48.8178, 2.353 48.818, 2.353 48.8181, 2.3524 48.8186, 2.3517 48.8182, 2.3514 48.818, 2.351 48.8179, 2.3505 48.8176, 2.349 48.817, 2.3488 48.8169, 2.3486 48.8168, 2.3481 48.8165, 2.3472 48.8161, 2.347 48.816, 2.3469 48.816, 2.3468 48.816, 2.3465 48.816, 2.3464 48.816, 2.3455 48.8161, 2.3453 48.8161, 2.345 48.8161, 2.3444 48.816, 2.3444 48.8159, 2.3444 48.8158, 2.3443 48.8156, 2.3442 48.8157, 2.344 48.8157, 2.3439 48.8158, 2.3438 48.8158, 2.3434 48.8159, 2.343 48.8161, 2.3429 48.8161, 2.3422 48.8163, 2.3418 48.8163, 2.3417 48.8163, 2.3403 48.8164, 2.3361 48.8166, 2.3351 48.8167, 2.3349 48.8167, 2.3337 48.8168, 2.3321 48.817, 2.3319 48.817))"
